,loss,test_loss,acc,test_acc
247,0.9140346983204717,0.9234219634014628,0.9908644771611929,0.9813514533786335
248,0.9136145708065678,0.9219185633647845,0.9913174782936958,0.9827859569648925
249,0.9154663860509937,0.9228865567612763,0.9892034730086825,0.9818044545111363
250,0.9166114564967041,0.9277880891509678,0.9879199697999245,0.976972442431106
251,0.9146568638403059,0.9230486022101508,0.9901849754624387,0.9819554548886372
252,0.9147144308412708,0.922441689144586,0.9900339750849377,0.9823329558323896
253,0.9150406339606225,0.9340026528363067,0.9899584748961873,0.9701019252548131
254,0.9159354985048229,0.9230783040396833,0.9889014722536806,0.9819554548886372
255,0.9147809438659373,0.9230875979011185,0.9901849754624387,0.9816534541336354
256,0.9136251905114179,0.9238171852441226,0.9911664779161948,0.9808984522461306
257,0.9153726004460008,0.9243447475387279,0.9896564741411854,0.9803699509248773
258,0.9137324068857275,0.9220376990843511,0.9911664779161948,0.9826349565873914
259,0.9139202038447062,0.9237153967797468,0.9907889769724424,0.9810494526236315
260,0.914074961114045,0.9233910130417865,0.9908644771611929,0.9815779539448849
261,0.9136088812984706,0.9232787484132149,0.9913174782936958,0.981426953567384
262,0.9163977600238173,0.9272327389982011,0.9883729709324274,0.9778029445073613
263,0.9147427023033013,0.9243349857664339,0.9901849754624387,0.9802944507361269
264,0.9137952360841963,0.9223592850033212,0.9909399773499433,0.9823329558323896
265,0.9137212801094793,0.9284426112105881,0.9911664779161948,0.9764439411098528
266,0.9171769714009934,0.9263800222804581,0.9876934692336731,0.9782559456398641
267,0.9162204062593156,0.9238334681100892,0.9888259720649302,0.9812759531898829
268,0.9147739260668916,0.9227476534636124,0.9901849754624387,0.9820309550773877
269,0.9140049517154694,0.9217048078631433,0.9908644771611929,0.9832389580973953
270,0.9148198875828065,0.923720039319301,0.9898829747074368,0.9810494526236315
271,0.9140824168776545,0.932207675371769,0.9908644771611929,0.9725934314835787
272,0.9175883881423784,0.9235063678976418,0.9873914684786712,0.981426953567384
273,0.9138276389831506,0.9232548806402419,0.9911664779161948,0.9815024537561344
274,0.9138404764414986,0.9217815125622035,0.9911664779161948,0.9830879577198943
275,0.9141894260754332,0.9213160526925239,0.990562476406191,0.9833899584748962
276,0.914949645742702,0.9242359002431234,0.9896564741411854,0.9805209513023783
277,0.9152760698599516,0.9235065602449979,0.9897319743299359,0.981426953567384
278,0.9148698483688243,0.9227538373735216,0.9903359758399396,0.9822574556436391
279,0.914057608531869,0.9234314235512185,0.9909399773499433,0.9812004530011325
280,0.914521598873507,0.9256778340696713,0.9902604756511891,0.9790864477161193
281,0.9157867375491322,0.9244409826930594,0.9890524726311816,0.979992449981125
282,0.9136283482618378,0.922842853743097,0.9911664779161948,0.9819554548886372
283,0.9130594733256648,0.9214211574211213,0.991845979614949,0.9833899584748962
284,0.9127527384654336,0.923626589026428,0.99199697999245,0.9812759531898829
285,0.9138608834017878,0.926052480072215,0.9911664779161948,0.9781804454511136
286,0.9164959739371774,0.9246083053125851,0.9880709701774254,0.9800679501698755
287,0.9138612557148588,0.9228142122715568,0.9908644771611929,0.9818044545111363
288,0.9136954057907712,0.9205473081213265,0.9912419781049453,0.9842959607399019
289,0.913388654085749,0.9198798807922769,0.9913929784824462,0.9849754624386561
290,0.9104689322232048,0.9189589068221585,0.9944129860324651,0.9859569648924122
291,0.9118102656470405,0.9201065905140218,0.993129482823707,0.9843714609286524
292,0.9104766025059465,0.9190209222876508,0.9944129860324651,0.9856549641374104
293,0.9095394961211992,0.9193698052622846,0.9953189882974708,0.9854284635711589
294,0.9128331095700103,0.9199821024701216,0.9920724801812004,0.9849754624386561
